Municipios;Sexo;Periodo;Total
49002 Abezames;Total;2024;60
49002 Abezames;Total;2023;64
49002 Abezames;Total;2022;65
49002 Abezames;Total;2021;58
49002 Abezames;Total;2020;59
49002 Abezames;Total;2019;61
49002 Abezames;Total;2018;60
49002 Abezames;Total;2017;63
49002 Abezames;Total;2016;65
49002 Abezames;Total;2015;66
49002 Abezames;Total;2014;72
49002 Abezames;Total;2013;75
49002 Abezames;Total;2012;78
49002 Abezames;Total;2011;83
49002 Abezames;Total;2010;87
49002 Abezames;Total;2009;88
49002 Abezames;Total;2008;91
49002 Abezames;Total;2007;94
49002 Abezames;Total;2006;90
49002 Abezames;Total;2005;94
49002 Abezames;Total;2004;95
49002 Abezames;Total;2003;95
49002 Abezames;Total;2002;100
49002 Abezames;Total;2001;107
49002 Abezames;Total;2000;110
49002 Abezames;Total;1999;112
49002 Abezames;Total;1998;115
49002 Abezames;Total;1997;""
49002 Abezames;Total;1996;118
49002 Abezames;Hombres;2024;34
49002 Abezames;Hombres;2023;35
49002 Abezames;Hombres;2022;34
49002 Abezames;Hombres;2021;29
49002 Abezames;Hombres;2020;30
49002 Abezames;Hombres;2019;30
49002 Abezames;Hombres;2018;30
49002 Abezames;Hombres;2017;32
49002 Abezames;Hombres;2016;33
49002 Abezames;Hombres;2015;34
49002 Abezames;Hombres;2014;36
49002 Abezames;Hombres;2013;38
49002 Abezames;Hombres;2012;40
49002 Abezames;Hombres;2011;43
49002 Abezames;Hombres;2010;45
49002 Abezames;Hombres;2009;45
49002 Abezames;Hombres;2008;47
49002 Abezames;Hombres;2007;49
49002 Abezames;Hombres;2006;48
49002 Abezames;Hombres;2005;51
49002 Abezames;Hombres;2004;50
49002 Abezames;Hombres;2003;49
49002 Abezames;Hombres;2002;52
49002 Abezames;Hombres;2001;54
49002 Abezames;Hombres;2000;56
49002 Abezames;Hombres;1999;56
49002 Abezames;Hombres;1998;58
49002 Abezames;Hombres;1997;""
49002 Abezames;Hombres;1996;58
49002 Abezames;Mujeres;2024;26
49002 Abezames;Mujeres;2023;29
49002 Abezames;Mujeres;2022;31
49002 Abezames;Mujeres;2021;29
49002 Abezames;Mujeres;2020;29
49002 Abezames;Mujeres;2019;31
49002 Abezames;Mujeres;2018;30
49002 Abezames;Mujeres;2017;31
49002 Abezames;Mujeres;2016;32
49002 Abezames;Mujeres;2015;32
49002 Abezames;Mujeres;2014;36
49002 Abezames;Mujeres;2013;37
49002 Abezames;Mujeres;2012;38
49002 Abezames;Mujeres;2011;40
49002 Abezames;Mujeres;2010;42
49002 Abezames;Mujeres;2009;43
49002 Abezames;Mujeres;2008;44
49002 Abezames;Mujeres;2007;45
49002 Abezames;Mujeres;2006;42
49002 Abezames;Mujeres;2005;43
49002 Abezames;Mujeres;2004;45
49002 Abezames;Mujeres;2003;46
49002 Abezames;Mujeres;2002;48
49002 Abezames;Mujeres;2001;53
49002 Abezames;Mujeres;2000;54
49002 Abezames;Mujeres;1999;56
49002 Abezames;Mujeres;1998;57
49002 Abezames;Mujeres;1997;""
49002 Abezames;Mujeres;1996;60
49003 Alcañices;Total;2024;1.061
49003 Alcañices;Total;2023;1.048
49003 Alcañices;Total;2022;1.024
49003 Alcañices;Total;2021;1.042
49003 Alcañices;Total;2020;1.065
49003 Alcañices;Total;2019;1.076
49003 Alcañices;Total;2018;1.074
49003 Alcañices;Total;2017;1.076
49003 Alcañices;Total;2016;1.111
49003 Alcañices;Total;2015;1.108
49003 Alcañices;Total;2014;1.101
49003 Alcañices;Total;2013;1.154
